"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AQP81",0,3.36025139731688,0.984,0.299,0,"8","AQP8"
"SEPP11",0,3.32457445940032,0.96,0.226,0,"8","SEPP1"
"GUCA2A1",0,3.0395928018114,0.998,0.419,0,"8","GUCA2A"
"IL321",0,2.9146319930566,0.995,0.38,0,"8","IL32"
"HIST1H1C1",0,2.87889258720253,0.934,0.271,0,"8","HIST1H1C"
"MUC121",0,2.82537201661948,0.936,0.298,0,"8","MUC12"
"LYPD81",0,2.72917975623183,0.947,0.292,0,"8","LYPD8"
"CA41",0,2.65922594910932,0.991,0.304,0,"8","CA4"
"CLCA41",0,2.61883171754701,0.836,0.126,0,"8","CLCA4"
"PRAP11",0,2.31551765061079,0.95,0.323,0,"8","PRAP1"
"TRIM311",0,2.26803038337666,0.817,0.131,0,"8","TRIM31"
"RHOC1",0,2.23748767112421,0.963,0.58,0,"8","RHOC"
"FTH11",0,2.23185863954157,1,0.995,0,"8","FTH1"
"PLAC81",0,2.19824566134004,0.963,0.389,0,"8","PLAC8"
"CDA1",0,2.19203630219573,0.717,0.096,0,"8","CDA"
"CEACAM51",0,2.1635538185469,0.947,0.44,0,"8","CEACAM5"
"ANPEP1",0,2.1570877839685,0.826,0.267,0,"8","ANPEP"
"SDCBP21",0,2.14944186934714,0.95,0.371,0,"8","SDCBP2"
"MDK1",3.91899418234812e-280,2.1378229300447,0.774,0.311,1.03069546995756e-275,"8","MDK"
"CEACAM71",0,2.0754725769849,0.903,0.231,0,"8","CEACAM7"
"IGHA1",0,2.36681982452984,0.964,0.26,0,"9","IGHA1"
"IGHA2",0,2.17323047900588,0.86,0.11,0,"9","IGHA2"
"IGJ",0,2.03697489033856,0.737,0.061,0,"9","IGJ"
"IGLC2",7.64286533366431e-200,1.79891294777071,0.555,0.138,2.01007358275371e-195,"9","IGLC2"
"HES1",2.84245614395805e-206,1.7426905822381,0.888,0.488,7.47565965860968e-202,"9","HES1"
"HSPA1A",1.73170847755999e-216,1.65988198911573,0.825,0.375,4.55439329598277e-212,"9","HSPA1A"
"CXCL3",4.94676542027128e-246,1.62701397525593,0.555,0.144,1.30099930553135e-241,"9","CXCL3"
"GDF15",1.00325285054317e-193,1.61847861264713,0.602,0.201,2.63855499692854e-189,"9","GDF15"
"IGKC1",0,1.5161461931291,0.849,0.193,0,"9","IGKC"
"DUSP1",3.35727384295624e-230,1.50352401399585,0.882,0.453,8.82963020697492e-226,"9","DUSP1"
"PHLDA2",4.71914316530104e-176,1.37926666834904,0.773,0.353,1.24113465247417e-171,"9","PHLDA2"
"FOSB1",6.63753497996664e-250,1.37522952545904,0.9,0.445,1.74567169973123e-245,"9","FOSB"
"HSPA1B",3.76201133072242e-186,1.31713271967341,0.784,0.338,9.89408979979995e-182,"9","HSPA1B"
"FOS",1.07315423163325e-180,1.3143432441753,0.948,0.676,2.82239562919545e-176,"9","FOS"
"EDN1",1.01310773931837e-279,1.31011400933841,0.529,0.114,2.66447335440731e-275,"9","EDN1"
"DNAJB1",1.3025505774663e-258,1.29805870014892,0.813,0.304,3.42570801873636e-254,"9","DNAJB1"
"CXCL2",7.10695080028945e-293,1.28419792768491,0.435,0.074,1.86912806047613e-288,"9","CXCL2"
"CD74",2.60279140479646e-174,1.24150383894228,0.691,0.261,6.84534139461468e-170,"9","CD74"
"NFKBIA",1.80033137786466e-171,1.20084808161665,0.873,0.475,4.73487152378405e-167,"9","NFKBIA"
"NR4A1",6.32418463698624e-274,1.16826474647197,0.787,0.27,1.66326055952738e-269,"9","NR4A1"
"RPL391",0,1.9528264656093,1,0.689,0,"10","RPL39"
"C14orf22",2.51786250936488e-290,1.48173254838091,0.96,0.657,6.62197839962963e-286,"10","C14orf2"
"UGT2B172",3.04320561352921e-225,1.47652743265163,0.892,0.408,8.00363076358183e-221,"10","UGT2B17"
"MT-ND32",9.97991208772644e-215,1.35590832376094,0.975,0.739,2.62471687907205e-210,"10","MT-ND3"
"SNHG54",2.06358711409338e-133,1.34531780361055,0.764,0.506,5.42723411006559e-129,"10","SNHG5"
"USMG51",9.15884589274212e-246,1.29316700750806,0.964,0.736,2.40877646979118e-241,"10","USMG5"
"UQCRB1",9.27228198837987e-230,1.28607349399654,0.969,0.619,2.43861016294391e-225,"10","UQCRB"
