"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CDC5L",1.26275687251608e-53,1.19531197278221,0.569,0.343,3.3210505747173e-49,"Mixed","CDC5L"
"OARD1",2.61958583785617e-53,1.19238014901354,0.618,0.388,6.88951075356173e-49,"Mixed","OARD1"
"NOL7",9.29245037348557e-53,1.45735575772253,0.704,0.618,2.4439144482267e-48,"Mixed","NOL7"
"HSPA1A1",1.36073407236253e-52,1.24479849128617,0.673,0.419,3.57873061031345e-48,"Mixed","HSPA1A"
"MRPL14",1.96852733152499e-51,1.27141632987468,0.74,0.715,5.17722688191071e-47,"Mixed","MRPL14"
"IGKC1",1.13612821698442e-50,1.39389529996534,0.914,0.716,2.98801721066904e-46,"Mixed","IGKC"
"PYCARD",4.71930423961089e-49,1.31783998650597,0.738,0.655,1.24117701501766e-44,"Mixed","PYCARD"
"PSMB9",4.38141752865471e-47,1.412817041409,0.67,0.525,1.15231281003619e-42,"Mixed","PSMB9"
"RPL7L1",2.03660180149931e-46,1.31228868040497,0.616,0.469,5.35626273794319e-42,"Mixed","RPL7L1"
"DNAJC15",2.61610033753179e-45,1.16899517298105,0.738,0.719,6.88034388770862e-41,"Mixed","DNAJC15"
"PHGR12",6.00889378670556e-44,0.931521706708508,0.896,0.852,1.58033906590356e-39,"Mixed","PHGR1"
"MGST1",1.0659222776752e-43,1.36593578122526,0.753,0.718,2.80337559028577e-39,"Mixed","MGST1"
"CD2AP",3.02426029923371e-40,1.24929434552232,0.582,0.437,7.95380458698467e-36,"Mixed","CD2AP"
"HMGCS2",3.14348718551466e-39,0.800975458697144,0.377,0.153,8.26737129790357e-35,"Mixed","HMGCS2"
"C6orf48",7.89624683966338e-39,1.12032427079562,0.719,0.664,2.07671291883147e-34,"Mixed","C6orf48"
"CDX2",5.34321113812409e-36,0.921104372347602,0.616,0.417,1.40526452932664e-31,"Mixed","CDX2"
"HLA-F",3.19260891114108e-35,1.08013514832918,0.553,0.399,8.39656143630103e-31,"Mixed","HLA-F"
"DNPH1",1.08368034140353e-34,1.14406677225227,0.706,0.677,2.85007929789129e-30,"Mixed","DNPH1"
"RP11-357H14.17",1.26816232673512e-33,1.56447705994285,0.6,0.481,3.33526691931337e-29,"Mixed","RP11-357H14.17"
"N4BP2L2",3.82927059128713e-32,1.21827416688587,0.668,0.592,1.00709816550852e-27,"Mixed","N4BP2L2"
"ARGLU1",2.19135556187555e-30,1.69318188862564,0.683,0.687,5.76326512773269e-26,"Mixed","ARGLU1"
"PSMB8",2.00654799565089e-29,0.999245217854521,0.694,0.69,5.27722122856183e-25,"Mixed","PSMB8"
"PCK1",5.64745855169319e-28,1.28969686418608,0.439,0.249,1.48528159909531e-23,"Mixed","PCK1"
"DCTPP1",1.42789612416417e-27,0.993716611631549,0.686,0.621,3.75536680655177e-23,"Mixed","DCTPP1"
"ELF1",1.01018976683929e-26,0.878463819937942,0.582,0.472,2.65679908678735e-22,"Mixed","ELF1"
"IGHG4",6.50397795285436e-25,1.04250620465687,0.584,0.37,1.7105462016007e-20,"Mixed","IGHG4"
"CAST",1.6346720955001e-24,0.818032609435736,0.694,0.682,4.29918761116527e-20,"Mixed","CAST"
"RNF43",2.00400391518305e-22,0.838765128613667,0.543,0.414,5.27053029693141e-18,"Mixed","RNF43"
"HSPH1",6.40167396397981e-20,0.888294095128633,0.639,0.619,1.68364025252669e-15,"Mixed","HSPH1"
"VEGFA",1.51241379462807e-14,1.06281784863185,0.556,0.503,3.97764827987182e-10,"Mixed","VEGFA"
"DUT",1.06633392997314e-12,0.82794932609603,0.608,0.573,2.80445823582936e-08,"Mixed","DUT"
"HIST1H4C",4.56175290430526e-09,0.861427308775598,0.558,0.518,0.000119974101383228,"Mixed","HIST1H4C"
