"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SUB1",1.06374126295502e-237,0.847518490348645,0.916,0.608,2.79763952157169e-233,"3","SUB1"
"IGLV1-40",5.90707627964161e-232,1.29769215582945,0.162,0.017,1.55356106154574e-227,"3","IGLV1-40"
"MEI1",9.58969756574139e-232,0.557748086075363,0.46,0.133,2.52209045978999e-227,"3","MEI1"
"KDELR2",2.07558804382259e-224,0.732521281222329,0.713,0.293,5.45879655525341e-220,"3","KDELR2"
"LMAN2",1.02637155234582e-223,0.740552730833828,0.771,0.338,2.69935718266952e-219,"3","LMAN2"
"TXNDC15",1.5312219598859e-223,0.634458891341419,0.548,0.188,4.02711375449992e-219,"3","TXNDC15"
"CCR10",2.52565754402806e-223,0.576407982165894,0.373,0.096,6.64247934079381e-219,"3","CCR10"
"RABAC1",1.70167905518466e-220,0.764223908589174,0.854,0.427,4.47541591513565e-216,"3","RABAC1"
"TNFRSF18",1.1870924116974e-217,0.555959617463188,0.429,0.124,3.12205304276417e-213,"3","TNFRSF18"
"P4HB",1.66928340591223e-215,0.725667263166657,0.724,0.31,4.39021535754915e-211,"3","P4HB"
"CCL3",9.4366069235895e-213,1.43428869917556,0.462,0.151,2.48182762090404e-208,"3","CCL3"
"TMEM59",3.57275705391675e-211,0.853676580843579,0.856,0.478,9.39635105180105e-207,"3","TMEM59"
"FTL",3.39613914552122e-207,0.642065900925902,0.994,0.981,8.93184595272081e-203,"3","FTL"
"IGLV2-8",3.40814822349148e-206,1.14445736154797,0.151,0.017,8.96342982778259e-202,"3","IGLV2-8"
"NPC2",8.66193466462047e-204,0.775604924329333,0.793,0.396,2.27808881679518e-199,"3","NPC2"
"TRAM1",1.34524308974691e-203,0.680332411247794,0.752,0.335,3.53798932603436e-199,"3","TRAM1"
"DNAJC3",1.17524708322789e-194,0.570909035991628,0.481,0.162,3.09089982888935e-190,"3","DNAJC3"
"MT-RNR1",2.18797263995227e-192,1.0108735704333,0.722,0.35,5.75436804307446e-188,"3","MT-RNR1"
"LMAN1",5.81425689962512e-189,0.589364959618655,0.526,0.19,1.52914956460141e-184,"3","LMAN1"
"PDIA6",2.85103001982961e-187,0.717267991563678,0.797,0.394,7.49820895215189e-183,"3","PDIA6"
"TIMP1",7.59285643706951e-187,0.655836534635035,0.602,0.239,1.99692124294928e-182,"3","TIMP1"
"HM13",8.20159026558813e-186,0.586882481272065,0.524,0.191,2.15701823984968e-181,"3","HM13"
