"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SSR33",6.13149960864639e-205,1.06839558498622,0.885,0.386,1.612584397074e-200,"8","SSR3"
"VIMP3",9.57541767917669e-204,1.06521359360475,0.852,0.358,2.51833484962347e-199,"8","VIMP"
"HERPUD13",3.59308347801052e-171,1.06449347098277,0.976,0.743,9.44980954716766e-167,"8","HERPUD1"
"IGHG3",0,7.26077468283005,0.978,0.316,0,"9","IGHG3"
"IGHG1",0,7.01378028795216,0.971,0.283,0,"9","IGHG1"
"IGHG4",0,6.83112371317217,0.946,0.25,0,"9","IGHG4"
"IGHG2",0,6.78772214307972,0.841,0.076,0,"9","IGHG2"
"IGHGP",0,4.58225399141581,0.453,0.007,0,"9","IGHGP"
"IGLC21",7.06428752701502e-33,2.92125799549915,0.825,0.699,1.85790761960495e-28,"9","IGLC2"
"IGLL51",3.29664180136583e-67,2.74206476026334,0.41,0.17,8.67016793759213e-63,"9","IGLL5"
"IGKC3",1.6658696086547e-43,2.26813957320301,0.98,0.922,4.38123707076186e-39,"9","IGKC"
"IGLC31",2.6244699443018e-31,2.10066594820206,0.758,0.615,6.90235595351374e-27,"9","IGLC3"
"IGLV1-511",4.45737818024944e-37,2.04446375474027,0.102,0.023,1.1722904614056e-32,"9","IGLV1-51"
"MZB14",6.19953400916766e-267,2.00680925845968,0.955,0.443,1.63047744441109e-262,"9","MZB1"
"XBP14",7.76293901296961e-265,1.93781652472417,0.933,0.403,2.04165296041101e-260,"9","XBP1"
"MYDGF",5.52928531121589e-192,1.71713273536354,0.491,0.122,1.45420203684978e-187,"9","MYDGF"
"IGLV6-571",6.13166072757414e-61,1.685888669104,0.337,0.126,1.612626771352e-56,"9","IGLV6-57"
"HSP90B13",9.04990543493729e-202,1.62701451367442,0.902,0.436,2.38012512938851e-197,"9","HSP90B1"
"FKBP114",4.50416066009148e-215,1.58346648868456,0.85,0.331,1.18459425360406e-210,"9","FKBP11"
"NEAT13",4.4982455638327e-105,1.52848417437774,0.861,0.579,1.183038583288e-100,"9","NEAT1"
"ITM2C4",4.21025262100177e-181,1.43682822211869,0.742,0.278,1.10729643932347e-176,"9","ITM2C"
"SSR44",1.73551188018146e-181,1.43357822181853,0.988,0.688,4.56439624487725e-177,"9","SSR4"
"PPIB3",1.21118846815196e-144,1.39031767445392,0.831,0.456,3.18542567123965e-140,"9","PPIB"
"MARCKSL1",0,2.77797275327072,0.919,0.315,0,"10","MARCKSL1"
"TCL1A1",0,2.45611774973424,0.875,0.131,0,"10","TCL1A"
