"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C15orf48",0,2.39369417232777,0.755,0.49,0,"Pro-inflammatory macro/mono","C15orf48"
"BCL2A1",0,2.31856083163607,0.841,0.426,0,"Pro-inflammatory macro/mono","BCL2A1"
"FCN1",0,2.30929215343467,0.573,0.08,0,"Pro-inflammatory macro/mono","FCN1"
"SOD2",0,2.25117797510618,0.936,0.65,0,"Pro-inflammatory macro/mono","SOD2"
"G0S2",0,2.10114956476852,0.677,0.307,0,"Pro-inflammatory macro/mono","G0S2"
"PTGS2",0,1.98346122812528,0.57,0.275,0,"Pro-inflammatory macro/mono","PTGS2"
"CXCL2",0,1.9694635596493,0.713,0.427,0,"Pro-inflammatory macro/mono","CXCL2"
"VCAN",0,1.80073271827374,0.545,0.131,0,"Pro-inflammatory macro/mono","VCAN"
"TNFAIP6",0,1.71026310243215,0.305,0.059,0,"Pro-inflammatory macro/mono","TNFAIP6"
"NAMPT",0,1.68297175950339,0.909,0.577,0,"Pro-inflammatory macro/mono","NAMPT"
"AQP9",0,1.5394574566107,0.453,0.116,0,"Pro-inflammatory macro/mono","AQP9"
"SLC25A37",0,1.48623148607845,0.455,0.144,0,"Pro-inflammatory macro/mono","SLC25A37"
"SLC2A3",0,1.46077579275373,0.652,0.385,0,"Pro-inflammatory macro/mono","SLC2A3"
"PLAUR",0,1.45640468173172,0.852,0.644,0,"Pro-inflammatory macro/mono","PLAUR"
"SERPINA1",0,1.38948871788271,0.781,0.385,0,"Pro-inflammatory macro/mono","SERPINA1"
"CD44",0,1.37604592108298,0.879,0.634,0,"Pro-inflammatory macro/mono","CD44"
"LINC00936",0,1.36387844256568,0.539,0.23,0,"Pro-inflammatory macro/mono","LINC00936"
"CD300E",0,1.35868659795802,0.414,0.069,0,"Pro-inflammatory macro/mono","CD300E"
"TREM1",0,1.27673323902648,0.471,0.187,0,"Pro-inflammatory macro/mono","TREM1"
"SERPINB9",0,1.23740321247315,0.57,0.313,0,"Pro-inflammatory macro/mono","SERPINB9"
"CSTA",0,1.19712280524034,0.605,0.353,0,"Pro-inflammatory macro/mono","CSTA"
"BTG1",0,1.18851818062264,0.896,0.75,0,"Pro-inflammatory macro/mono","BTG1"
"GK",0,1.1831062274979,0.48,0.229,0,"Pro-inflammatory macro/mono","GK"
"NFKBIA",0,1.17636708537305,0.937,0.786,0,"Pro-inflammatory macro/mono","NFKBIA"
"SRGN",0,1.17532796164485,0.992,0.954,0,"Pro-inflammatory macro/mono","SRGN"
"FTH1",0,1.17234016672509,1,1,0,"Pro-inflammatory macro/mono","FTH1"
"EHD1",0,1.11530986112561,0.409,0.157,0,"Pro-inflammatory macro/mono","EHD1"
"PNRC1",0,1.07763121416224,0.859,0.705,0,"Pro-inflammatory macro/mono","PNRC1"
"FPR1",0,1.07537779644386,0.455,0.192,0,"Pro-inflammatory macro/mono","FPR1"
"IER3",0,1.05353402255203,0.834,0.586,0,"Pro-inflammatory macro/mono","IER3"
"CLEC4E",0,1.05265215457459,0.4,0.144,0,"Pro-inflammatory macro/mono","CLEC4E"
"SAT1",0,0.921686387339766,0.996,0.956,0,"Pro-inflammatory macro/mono","SAT1"
"NEAT1",0,0.835913639099807,0.967,0.847,0,"Pro-inflammatory macro/mono","NEAT1"
"UPP1",1.064276698472e-305,1.10962658191085,0.579,0.334,2.79904771698137e-301,"Pro-inflammatory macro/mono","UPP1"
